2.999999999999999889e-01 1.000000000000000000e+00
2.205759967068384453e-01 7.341133182042927086e-01
1.000000000000000000e+00 2.408981569774822085e-01
1.000000000000000000e+00 4.345894485052061995e-01
1.000000000000000000e+00 4.333150014636967251e-01
