1.500000000000000000e+01 -3.000000000000000000e+00
1.475177264638280050e+01 -2.000000000000000000e+00
1.427172887118908662e+01 -1.000000000000000000e+00
1.364983442351870480e+01 -4.532368816472292505e-01
1.095202700778246552e+01 -4.111637437053340949e-01
9.175363151201581857e+00 -3.766006548322980985e-01
9.247275127876209311e+00 -3.735220035234524949e-01
